OrderID,OrderDate,CustomerID,CustomerName,City,State,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMethod,Month,Month Number,Year,Profit Margin,,,,
12891,5/26/2025,1142.00,Customer 268,Chennai,Tamil Nadu,237.00,Paper,Office,8.00,"$31,626.00 ",500.00%,"$240,357.60","$158,299.88","$82,057.72",UPI,May,5,2025,65.86%,,,,
12892,1/4/2025,1041.00,Customer 378,Mumbai,Maharashtra,250.00,Pen,Office,7.00,"$8,065.00 ",0.00%,"$56,455.00","$49,029.96","$7,425.04",Credit Card,January,1,2025,86.85%,,,,
12893,10/11/2026,1370.00,Customer 267,Bengaluru,Karnataka,259.00,Pen,Office,6.00,"$44,055.00 ",1500.00%,"$224,680.50","$137,526.24","$87,154.26",Credit Card,October,10,2026,61.21%,,,,
12894,2/23/2025,1099.00,Customer 215,Hyderabad,Telangana,273.00,Pen,Office,8.00,"$11,629.00 ",1500.00%,"$79,077.20","$62,020.92","$17,056.28",Debit Card,February,2,2025,78.43%,,,,
12895,10/28/2025,1413.00,Customer 163,Pune,Maharashtra,276.00,Notebook,Office,5.00,"$28,168.00 ",500.00%,"$133,798.00","$105,908.89","$27,889.11",UPI,October,10,2025,79.16%,,,,
12896,8/10/2025,1292.00,Customer 418,Bengaluru,Karnataka,221.00,Keyboard,Electronics,2.00,"$22,162.00 ",1500.00%,"$37,675.40","$27,584.42","$10,090.98",Cash,August,8,2025,73.22%,,,,
12897,3/26/2026,1407.00,Customer 254,Delhi,Delhi,257.00,Pen,Office,1.00,"$30,986.00 ",500.00%,"$29,436.70","$24,615.28","$4,821.42",Debit Card,March,3,2026,83.62%,,,,
12898,5/25/2025,1208.00,Customer 203,Mumbai,Maharashtra,201.00,Mouse,Electronics,3.00,"$47,320.00 ",1500.00%,"$120,666.00","$107,782.02","$12,883.98",UPI,May,5,2025,89.32%,,,,
12899,1/18/2025,1135.00,Customer 341,Hyderabad,Telangana,218.00,Notebook,Office,5.00,"$39,221.00 ",1500.00%,"$166,689.25","$114,974.91","$51,714.34",Cash,January,1,2025,68.98%,,,,
12900,6/11/2025,1493.00,Customer 126,Mumbai,Maharashtra,265.00,Paper,Office,1.00,"$27,119.00 ",2000.00%,"$21,695.20","$14,338.68","$7,356.52",Cash,June,6,2025,66.09%,,,,
12901,10/10/2025,1074.00,Customer 368,Delhi,Delhi,263.00,Mouse,Electronics,1.00,"$44,166.00 ",1000.00%,"$39,749.40","$25,358.62","$14,390.78",Debit Card,October,10,2025,63.80%,,,,
12902,8/29/2025,1486.00,Customer 421,Chennai,Tamil Nadu,274.00,Mouse,Electronics,6.00,"$24,432.00 ",1000.00%,"$131,932.80","$94,418.50","$37,514.30",Cash,August,8,2025,71.57%,,,,
12903,5/8/2026,1313.00,Customer 113,Bengaluru,Karnataka,258.00,Pen,Office,7.00,"$15,128.00 ",0.00%,"$105,896.00","$85,850.29","$20,045.71",Debit Card,May,5,2026,81.07%,,,,
12904,6/12/2026,1066.00,Customer 225,Bengaluru,Karnataka,281.00,Paper,Office,5.00,"$30,187.00 ",2000.00%,"$120,748.00","$103,646.05","$17,101.95",Debit Card,June,6,2026,85.84%,,,,
12905,2/7/2026,1051.00,Customer 117,Pune,Maharashtra,277.00,Mouse,Electronics,2.00,"$25,954.00 ",500.00%,"$49,312.60","$32,391.05","$16,921.55",Cash,February,2,2026,65.69%,,,,
12906,2/6/2026,1302.00,Customer 242,Delhi,Delhi,227.00,Laptop,Electronics,3.00,"$5,874.00 ",1500.00%,"$14,978.70","$12,955.54","$2,023.16",Debit Card,February,2,2026,86.49%,,,,
12907,9/12/2026,1372.00,Customer 61,Bengaluru,Karnataka,223.00,Paper,Office,8.00,"$12,997.00 ",0.00%,"$103,976.00","$75,399.41","$28,576.59",Cash,September,9,2026,72.52%,,,,
12908,5/2/2025,1299.00,Customer 422,Mumbai,Maharashtra,272.00,Desk,Furniture,7.00,"$23,280.00 ",1000.00%,"$146,664.00","$129,389.25","$17,274.75",Credit Card,May,5,2025,88.22%,,,,
12909,12/26/2025,1140.00,Customer 207,Bengaluru,Karnataka,268.00,Desk,Furniture,8.00,"$49,077.00 ",0.00%,"$392,616.00","$338,765.28","$53,850.72",Cash,December,12,2025,86.28%,,,,
12910,12/23/2025,1387.00,Customer 460,Pune,Maharashtra,292.00,Mouse,Electronics,4.00,"$49,380.00 ",1500.00%,"$167,892.00","$125,042.25","$42,849.75",Cash,December,12,2025,74.48%,,,,
12911,5/7/2025,1433.00,Customer 489,Hyderabad,Telangana,247.00,Pen,Office,1.00,"$10,490.00 ",2000.00%,"$8,392.00","$5,159.18","$3,232.82",Cash,May,5,2025,61.48%,,,,
12912,11/14/2026,1500.00,Customer 164,Pune,Maharashtra,286.00,Pen,Office,4.00,"$26,823.00 ",2000.00%,"$85,833.60","$52,408.92","$33,424.68",Credit Card,November,11,2026,61.06%,,,,
12913,12/20/2025,1049.00,Customer 446,Chennai,Tamil Nadu,236.00,Laptop,Electronics,7.00,"$6,113.00 ",1000.00%,"$38,511.90","$34,314.44","$4,197.46",Credit Card,December,12,2025,89.10%,,,,
12914,4/28/2025,1164.00,Customer 277,Mumbai,Maharashtra,227.00,Desk,Furniture,7.00,"$5,293.00 ",1500.00%,"$31,493.35","$18,968.02","$12,525.33",Credit Card,April,4,2025,60.23%,,,,
12915,2/8/2025,1011.00,Customer 11,Delhi,Delhi,227.00,Paper,Office,1.00,"$46,543.00 ",1500.00%,"$39,561.55","$31,581.88","$7,979.67",UPI,February,2,2025,79.83%,,,,
12916,2/7/2026,1248.00,Customer 222,Bengaluru,Karnataka,266.00,Notebook,Office,6.00,"$8,246.00 ",0.00%,"$49,476.00","$42,050.30","$7,425.70",Credit Card,February,2,2026,84.99%,,,,
12917,4/14/2025,1474.00,Customer 348,Hyderabad,Telangana,227.00,Monitor,Electronics,3.00,"$43,832.00 ",0.00%,"$131,496.00","$79,344.53","$52,151.47",Debit Card,April,4,2025,60.34%,,,,
12918,5/3/2025,1063.00,Customer 226,Pune,Maharashtra,248.00,Desk,Furniture,8.00,"$38,324.00 ",0.00%,"$306,592.00","$198,507.98","$108,084.02",Credit Card,May,5,2025,64.75%,,,,
12919,12/11/2026,1099.00,Customer 387,Hyderabad,Telangana,210.00,Paper,Office,1.00,"$10,770.00 ",1500.00%,"$9,154.50","$6,120.35","$3,034.15",UPI,December,12,2026,66.86%,,,,
12920,3/22/2026,1370.00,Customer 336,Mumbai,Maharashtra,288.00,Pen,Office,5.00,"$21,988.00 ",2000.00%,"$87,952.00","$70,623.48","$17,328.52",Cash,March,3,2026,80.30%,,,,
12921,2/20/2026,1274.00,Customer 372,Chennai,Tamil Nadu,256.00,Keyboard,Electronics,3.00,"$47,103.00 ",1000.00%,"$127,178.10","$102,139.93","$25,038.17",Cash,February,2,2026,80.31%,,,,
12922,5/22/2026,1170.00,Customer 384,Chennai,Tamil Nadu,279.00,Desk,Furniture,1.00,"$11,765.00 ",1500.00%,"$10,000.25","$7,105.09","$2,895.16",Cash,May,5,2026,71.05%,,,,
12923,12/19/2025,1423.00,Customer 205,Delhi,Delhi,271.00,Chair,Furniture,7.00,"$1,288.00 ",0.00%,"$9,016.00","$7,804.47","$1,211.53",Credit Card,December,12,2025,86.56%,,,,
12924,3/17/2026,1187.00,Customer 270,Pune,Maharashtra,255.00,Mouse,Electronics,4.00,"$37,517.00 ",500.00%,"$142,564.60","$121,534.17","$21,030.43",UPI,March,3,2026,85.25%,,,,
12925,5/17/2025,1154.00,Customer 461,Pune,Maharashtra,265.00,Desk,Furniture,7.00,"$35,224.00 ",500.00%,"$234,239.60","$188,342.27","$45,897.33",UPI,May,5,2025,80.41%,,,,
12926,3/27/2026,1201.00,Customer 90,Bengaluru,Karnataka,254.00,Desk,Furniture,2.00,"$39,133.00 ",2000.00%,"$62,612.80","$56,030.27","$6,582.53",Debit Card,March,3,2026,89.49%,,,,
12927,3/2/2026,1111.00,Customer 491,Delhi,Delhi,285.00,Desk,Furniture,7.00,"$14,021.00 ",0.00%,"$98,147.00","$75,735.30","$22,411.70",Cash,March,3,2026,77.17%,,,,
12928,9/29/2025,1166.00,Customer 265,Mumbai,Maharashtra,221.00,Mouse,Electronics,7.00,"$26,464.00 ",1500.00%,"$157,460.80","$141,694.59","$15,766.21",Debit Card,September,9,2025,89.99%,,,,
12929,9/8/2025,1137.00,Customer 45,Hyderabad,Telangana,221.00,Monitor,Electronics,7.00,"$23,326.00 ",500.00%,"$155,117.90","$112,156.29","$42,961.61",Debit Card,September,9,2025,72.30%,,,,
12930,1/3/2026,1153.00,Customer 354,Mumbai,Maharashtra,230.00,Pen,Office,6.00,"$16,540.00 ",500.00%,"$94,278.00","$70,263.99","$24,014.01",UPI,January,1,2026,74.53%,,,,
12931,5/17/2025,1410.00,Customer 355,Mumbai,Maharashtra,230.00,Monitor,Electronics,6.00,"$34,557.00 ",500.00%,"$196,974.90","$141,573.64","$55,401.26",Cash,May,5,2025,71.87%,,,,
12932,8/6/2026,1116.00,Customer 337,Hyderabad,Telangana,269.00,Notebook,Office,5.00,"$38,682.00 ",2000.00%,"$154,728.00","$96,169.93","$58,558.07",Credit Card,August,8,2026,62.15%,,,,
12933,8/18/2025,1464.00,Customer 445,Chennai,Tamil Nadu,253.00,Keyboard,Electronics,4.00,"$31,521.00 ",1500.00%,"$107,171.40","$67,666.03","$39,505.37",Credit Card,August,8,2025,63.14%,,,,
12934,1/23/2025,1068.00,Customer 312,Hyderabad,Telangana,240.00,Laptop,Electronics,1.00,"$3,429.00 ",0.00%,"$3,429.00","$2,662.16",$766.84,Debit Card,January,1,2025,77.64%,,,,
12935,4/4/2026,1315.00,Customer 442,Delhi,Delhi,224.00,Pen,Office,7.00,"$29,200.00 ",1000.00%,"$183,960.00","$145,477.39","$38,482.61",Credit Card,April,4,2026,79.08%,,,,
12936,10/19/2026,1217.00,Customer 48,Bengaluru,Karnataka,203.00,Paper,Office,8.00,"$45,042.00 ",500.00%,"$342,319.20","$236,900.91","$105,418.29",Cash,October,10,2026,69.20%,,,,
12937,7/21/2026,1174.00,Customer 248,Mumbai,Maharashtra,265.00,Pen,Office,2.00,"$48,891.00 ",0.00%,"$97,782.00","$62,995.77","$34,786.23",Debit Card,July,7,2026,64.42%,,,,
12938,5/28/2025,1449.00,Customer 416,Mumbai,Maharashtra,266.00,Chair,Furniture,4.00,"$26,204.00 ",2000.00%,"$83,852.80","$71,192.43","$12,660.37",Cash,May,5,2025,84.90%,,,,
12939,3/25/2025,1318.00,Customer 73,Delhi,Delhi,281.00,Mouse,Electronics,1.00,"$1,963.00 ",1500.00%,"$1,668.55","$1,275.21",$393.34,Cash,March,3,2025,76.43%,,,,
12940,6/7/2025,1306.00,Customer 64,Delhi,Delhi,266.00,Mouse,Electronics,1.00,"$7,720.00 ",2000.00%,"$6,176.00","$4,008.17","$2,167.83",Credit Card,June,6,2025,64.90%,,,,
12941,12/6/2026,1114.00,Customer 84,Delhi,Delhi,272.00,Mouse,Electronics,2.00,"$39,789.00 ",500.00%,"$75,599.10","$49,727.16","$25,871.94",UPI,December,12,2026,65.78%,,,,
12942,4/27/2026,1393.00,Customer 215,Mumbai,Maharashtra,220.00,Monitor,Electronics,6.00,"$45,665.00 ",1500.00%,"$232,891.50","$171,682.14","$61,209.36",Cash,April,4,2026,73.72%,,,,
12943,11/22/2026,1457.00,Customer 397,Pune,Maharashtra,273.00,Desk,Furniture,8.00,"$47,276.00 ",2000.00%,"$302,566.40","$234,007.43","$68,558.97",Credit Card,November,11,2026,77.34%,,,,
12944,8/17/2025,1218.00,Customer 265,Bengaluru,Karnataka,290.00,Desk,Furniture,2.00,"$39,626.00 ",500.00%,"$75,289.40","$51,423.02","$23,866.38",Debit Card,August,8,2025,68.30%,,,,
12945,6/30/2025,1257.00,Customer 226,Chennai,Tamil Nadu,274.00,Table,Furniture,5.00,"$20,396.00 ",500.00%,"$96,881.00","$62,809.29","$34,071.71",UPI,June,6,2025,64.83%,,,,
12946,2/2/2025,1278.00,Customer 397,Delhi,Delhi,203.00,Notebook,Office,5.00,"$17,916.00 ",500.00%,"$85,101.00","$65,756.24","$19,344.76",Debit Card,February,2,2025,77.27%,,,,
12947,8/22/2026,1171.00,Customer 448,Bengaluru,Karnataka,244.00,Chair,Furniture,2.00,"$6,209.00 ",0.00%,"$12,418.00","$8,718.63","$3,699.37",Cash,August,8,2026,70.21%,,,,
12948,10/14/2025,1436.00,Customer 275,Hyderabad,Telangana,297.00,Desk,Furniture,1.00,"$29,965.00 ",0.00%,"$29,965.00","$20,383.14","$9,581.86",Debit Card,October,10,2025,68.02%,,,,
12949,5/22/2025,1214.00,Customer 69,Pune,Maharashtra,218.00,Desk,Furniture,8.00,"$11,294.00 ",1000.00%,"$81,316.80","$60,585.00","$20,731.80",Credit Card,May,5,2025,74.50%,,,,
12950,3/11/2025,1288.00,Customer 24,Pune,Maharashtra,266.00,Laptop,Electronics,8.00,"$26,953.00 ",2000.00%,"$172,499.20","$147,670.49","$24,828.71",Credit Card,March,3,2025,85.61%,,,,
12951,12/1/2026,1430.00,Customer 48,Chennai,Tamil Nadu,209.00,Chair,Furniture,4.00,"$28,951.00 ",0.00%,"$115,804.00","$98,457.09","$17,346.91",UPI,December,12,2026,85.02%,,,,
12952,5/26/2025,1005.00,Customer 320,Delhi,Delhi,233.00,Paper,Office,2.00,"$2,157.00 ",0.00%,"$4,314.00","$3,113.38","$1,200.62",Debit Card,May,5,2025,72.17%,,,,
12953,10/27/2026,1394.00,Customer 134,Delhi,Delhi,226.00,Laptop,Electronics,8.00,"$19,332.00 ",1000.00%,"$139,190.40","$86,917.98","$52,272.42",UPI,October,10,2026,62.45%,,,,
12954,8/28/2026,1290.00,Customer 414,Bengaluru,Karnataka,263.00,Notebook,Office,6.00,"$30,741.00 ",0.00%,"$184,446.00","$148,733.35","$35,712.65",UPI,August,8,2026,80.64%,,,,
12955,10/19/2025,1078.00,Customer 456,Pune,Maharashtra,212.00,Monitor,Electronics,2.00,$510.00 ,500.00%,$969.00,$593.36,$375.64,Cash,October,10,2025,61.23%,,,,
12956,4/25/2026,1407.00,Customer 216,Pune,Maharashtra,209.00,Mouse,Electronics,3.00,"$43,775.00 ",500.00%,"$124,758.75","$87,151.42","$37,607.33",Cash,April,4,2026,69.86%,,,,
12957,10/16/2025,1456.00,Customer 242,Bengaluru,Karnataka,235.00,Pen,Office,5.00,"$16,835.00 ",1000.00%,"$75,757.50","$48,441.64","$27,315.86",Credit Card,October,10,2025,63.94%,,,,
12958,12/28/2026,1388.00,Customer 428,Pune,Maharashtra,240.00,Laptop,Electronics,3.00,"$46,120.00 ",1500.00%,"$117,606.00","$75,652.13","$41,953.87",Debit Card,December,12,2026,64.33%,,,,
12959,9/3/2026,1260.00,Customer 62,Chennai,Tamil Nadu,282.00,Paper,Office,7.00,"$43,991.00 ",2000.00%,"$246,349.60","$157,326.33","$89,023.27",Debit Card,September,9,2026,63.86%,,,,
12960,6/24/2025,1369.00,Customer 306,Hyderabad,Telangana,295.00,Chair,Furniture,4.00,"$5,994.00 ",1500.00%,"$20,379.60","$18,058.90","$2,320.70",Debit Card,June,6,2025,88.61%,,,,
12961,10/8/2025,1060.00,Customer 106,Chennai,Tamil Nadu,250.00,Chair,Furniture,1.00,"$7,242.00 ",2000.00%,"$5,793.60","$4,479.38","$1,314.22",Credit Card,October,10,2025,77.32%,,,,
12962,1/21/2025,1089.00,Customer 190,Bengaluru,Karnataka,222.00,Desk,Furniture,2.00,"$25,506.00 ",500.00%,"$48,461.40","$42,184.97","$6,276.43",Credit Card,January,1,2025,87.05%,,,,
12963,1/16/2026,1272.00,Customer 347,Bengaluru,Karnataka,219.00,Table,Furniture,3.00,"$43,318.00 ",500.00%,"$123,456.30","$94,336.14","$29,120.16",UPI,January,1,2026,76.41%,,,,
12964,1/8/2026,1365.00,Customer 251,Mumbai,Maharashtra,258.00,Pen,Office,5.00,"$22,778.00 ",0.00%,"$113,890.00","$76,411.08","$37,478.92",Debit Card,January,1,2026,67.09%,,,,
12965,9/6/2025,1244.00,Customer 427,Chennai,Tamil Nadu,296.00,Table,Furniture,2.00,"$48,807.00 ",2000.00%,"$78,091.20","$55,178.97","$22,912.23",Debit Card,September,9,2025,70.66%,,,,
12966,1/3/2026,1135.00,Customer 435,Hyderabad,Telangana,265.00,Desk,Furniture,4.00,"$5,956.00 ",0.00%,"$23,824.00","$16,337.90","$7,486.10",UPI,January,1,2026,68.58%,,,,
12967,10/15/2026,1460.00,Customer 90,Chennai,Tamil Nadu,246.00,Chair,Furniture,5.00,"$48,932.00 ",500.00%,"$232,427.00","$199,094.32","$33,332.68",Debit Card,October,10,2026,85.66%,,,,
12968,10/12/2025,1058.00,Customer 467,Bengaluru,Karnataka,249.00,Paper,Office,2.00,"$42,374.00 ",1000.00%,"$76,273.20","$66,118.29","$10,154.91",UPI,October,10,2025,86.69%,,,,
12969,3/12/2026,1466.00,Customer 459,Pune,Maharashtra,238.00,Table,Furniture,1.00,"$44,217.00 ",2000.00%,"$35,373.60","$23,032.33","$12,341.27",Cash,March,3,2026,65.11%,,,,
12970,5/30/2025,1367.00,Customer 485,Mumbai,Maharashtra,238.00,Desk,Furniture,4.00,"$8,543.00 ",2000.00%,"$27,337.60","$23,978.11","$3,359.49",Credit Card,May,5,2025,87.71%,,,,
12971,6/28/2025,1092.00,Customer 167,Bengaluru,Karnataka,260.00,Keyboard,Electronics,2.00,"$42,843.00 ",500.00%,"$81,401.70","$50,678.42","$30,723.28",Debit Card,June,6,2025,62.26%,,,,
12972,7/1/2025,1270.00,Customer 159,Bengaluru,Karnataka,291.00,Pen,Office,7.00,"$31,271.00 ",1500.00%,"$186,062.45","$114,707.53","$71,354.92",Cash,July,7,2025,61.65%,,,,
12973,1/10/2025,1065.00,Customer 375,Bengaluru,Karnataka,243.00,Table,Furniture,3.00,"$8,231.00 ",500.00%,"$23,458.35","$19,569.35","$3,889.00",UPI,January,1,2025,83.42%,,,,
12974,3/12/2025,1191.00,Customer 171,Bengaluru,Karnataka,235.00,Paper,Office,3.00,"$5,824.00 ",1000.00%,"$15,724.80","$13,046.23","$2,678.57",UPI,March,3,2025,82.97%,,,,
12975,11/16/2026,1419.00,Customer 230,Pune,Maharashtra,249.00,Desk,Furniture,5.00,"$5,949.00 ",0.00%,"$29,745.00","$20,334.45","$9,410.55",Credit Card,November,11,2026,68.36%,,,,
12976,9/24/2026,1278.00,Customer 170,Chennai,Tamil Nadu,225.00,Monitor,Electronics,6.00,"$6,446.00 ",0.00%,"$38,676.00","$32,120.30","$6,555.70",Debit Card,September,9,2026,83.05%,,,,
12977,8/31/2025,1468.00,Customer 277,Bengaluru,Karnataka,213.00,Keyboard,Electronics,3.00,"$5,650.00 ",500.00%,"$16,102.50","$14,372.95","$1,729.55",Debit Card,August,8,2025,89.26%,,,,
12978,4/6/2025,1118.00,Customer 149,Chennai,Tamil Nadu,218.00,Chair,Furniture,4.00,"$1,325.00 ",0.00%,"$5,300.00","$3,708.58","$1,591.42",Cash,April,4,2025,69.97%,,,,
12979,11/30/2025,1411.00,Customer 125,Chennai,Tamil Nadu,226.00,Table,Furniture,7.00,"$27,759.00 ",1500.00%,"$165,166.05","$104,446.77","$60,719.28",Cash,November,11,2025,63.24%,,,,
12980,3/9/2025,1487.00,Customer 141,Hyderabad,Telangana,232.00,Paper,Office,2.00,"$45,866.00 ",2000.00%,"$73,385.60","$63,945.15","$9,440.45",Cash,March,3,2025,87.14%,,,,
12981,5/20/2026,1255.00,Customer 85,Hyderabad,Telangana,269.00,Mouse,Electronics,1.00,"$32,503.00 ",500.00%,"$30,877.85","$25,333.88","$5,543.97",Credit Card,May,5,2026,82.05%,,,,
12982,3/27/2025,1477.00,Customer 416,Pune,Maharashtra,253.00,Pen,Office,8.00,$876.00 ,1000.00%,"$6,307.20","$5,238.79","$1,068.41",Debit Card,March,3,2025,83.06%,,,,
12983,1/19/2025,1096.00,Customer 45,Delhi,Delhi,247.00,Desk,Furniture,1.00,"$16,143.00 ",1000.00%,"$14,528.70","$11,177.36","$3,351.34",Debit Card,January,1,2025,76.93%,,,,
12984,11/7/2026,1418.00,Customer 497,Hyderabad,Telangana,224.00,Monitor,Electronics,5.00,"$1,637.00 ",1000.00%,"$7,366.50","$4,604.14","$2,762.36",Cash,November,11,2026,62.50%,,,,
12985,10/11/2026,1040.00,Customer 191,Delhi,Delhi,235.00,Notebook,Office,1.00,"$5,217.00 ",2000.00%,"$4,173.60","$2,604.40","$1,569.20",Cash,October,10,2026,62.40%,,,,
12986,7/25/2026,1259.00,Customer 81,Bengaluru,Karnataka,262.00,Chair,Furniture,1.00,"$47,869.00 ",0.00%,"$47,869.00","$33,058.94","$14,810.06",Credit Card,July,7,2026,69.06%,,,,
12987,1/23/2025,1251.00,Customer 181,Pune,Maharashtra,206.00,Table,Furniture,7.00,"$18,395.00 ",1000.00%,"$115,888.50","$71,712.72","$44,175.78",Debit Card,January,1,2025,61.88%,,,,
12988,11/29/2026,1297.00,Customer 225,Pune,Maharashtra,245.00,Paper,Office,8.00,"$34,177.00 ",0.00%,"$273,416.00","$197,034.25","$76,381.75",Debit Card,November,11,2026,72.06%,,,,
12989,1/6/2026,1459.00,Customer 57,Pune,Maharashtra,202.00,Keyboard,Electronics,4.00,"$35,925.00 ",1500.00%,"$122,145.00","$87,261.35","$34,883.65",Credit Card,January,1,2026,71.44%,,,,
12990,9/13/2026,1264.00,Customer 200,Delhi,Delhi,249.00,Chair,Furniture,7.00,"$42,844.00 ",500.00%,"$284,912.60","$206,654.43","$78,258.17",UPI,September,9,2026,72.53%,,,,
12991,3/29/2026,1207.00,Customer 415,Pune,Maharashtra,267.00,Notebook,Office,1.00,"$38,904.00 ",500.00%,"$36,958.80","$31,152.23","$5,806.57",Debit Card,March,3,2026,84.29%,,,,
12992,2/2/2026,1329.00,Customer 368,Chennai,Tamil Nadu,269.00,Keyboard,Electronics,1.00,"$33,159.00 ",0.00%,"$33,159.00","$22,706.37","$10,452.63",Credit Card,February,2,2026,68.48%,,,,
12993,2/9/2026,1055.00,Customer 16,Pune,Maharashtra,252.00,Laptop,Electronics,1.00,"$6,166.00 ",0.00%,"$6,166.00","$5,507.42",$658.58,Cash,February,2,2026,89.32%,,,,
12994,9/13/2025,1247.00,Customer 60,Pune,Maharashtra,250.00,Monitor,Electronics,3.00,"$10,470.00 ",1500.00%,"$26,698.50","$23,799.12","$2,899.38",Credit Card,September,9,2025,89.14%,,,,
12995,1/10/2025,1020.00,Customer 177,Chennai,Tamil Nadu,286.00,Notebook,Office,5.00,"$24,128.00 ",2000.00%,"$96,512.00","$74,431.43","$22,080.57",Credit Card,January,1,2025,77.12%,,,,
12996,1/10/2026,1334.00,Customer 137,Delhi,Delhi,267.00,Desk,Furniture,2.00,"$43,489.00 ",1000.00%,"$78,280.20","$57,095.01","$21,185.19",Cash,January,1,2026,72.94%,,,,
12997,1/21/2025,1274.00,Customer 82,Chennai,Tamil Nadu,223.00,Chair,Furniture,4.00,"$15,256.00 ",1000.00%,"$54,921.60","$43,394.53","$11,527.07",Credit Card,January,1,2025,79.01%,,,,
12998,8/21/2026,1136.00,Customer 130,Delhi,Delhi,255.00,Desk,Furniture,4.00,"$1,495.00 ",500.00%,"$5,681.00","$4,405.40","$1,275.60",Credit Card,August,8,2026,77.55%,,,,
12999,3/11/2026,1281.00,Customer 104,Delhi,Delhi,238.00,Laptop,Electronics,1.00,"$18,076.00 ",2000.00%,"$14,460.80","$9,750.43","$4,710.37",Credit Card,March,3,2026,67.43%,,,,
13000,10/8/2026,1284.00,Customer 162,Pune,Maharashtra,232.00,Notebook,Office,2.00,"$14,113.00 ",1500.00%,"$23,992.10","$16,164.59","$7,827.51",Cash,October,10,2026,67.37%,,,,
13001,7/2/2026,1096.00,Customer 21,Pune,Maharashtra,232.00,Monitor,Electronics,8.00,"$26,605.00 ",0.00%,"$212,840.00","$139,918.85","$72,921.15",UPI,July,7,2026,65.74%,,,,
13002,1/16/2026,1045.00,Customer 462,Bengaluru,Karnataka,223.00,Mouse,Electronics,6.00,"$39,815.00 ",1000.00%,"$215,001.00","$180,875.33","$34,125.67",Cash,January,1,2026,84.13%,,,,
13003,4/7/2025,1476.00,Customer 193,Bengaluru,Karnataka,238.00,Notebook,Office,8.00,"$8,727.00 ",500.00%,"$66,325.20","$45,287.47","$21,037.73",UPI,April,4,2025,68.28%,,,,
13004,4/16/2026,1442.00,Customer 213,Bengaluru,Karnataka,258.00,Paper,Office,4.00,"$29,912.00 ",500.00%,"$113,665.60","$90,114.95","$23,550.65",Debit Card,April,4,2026,79.28%,,,,
13005,5/14/2025,1112.00,Customer 353,Delhi,Delhi,226.00,Paper,Office,1.00,"$48,854.00 ",2000.00%,"$39,083.20","$34,604.74","$4,478.46",Debit Card,May,5,2025,88.54%,,,,
13006,10/3/2026,1409.00,Customer 99,Delhi,Delhi,202.00,Chair,Furniture,1.00,"$37,202.00 ",0.00%,"$37,202.00","$27,164.31","$10,037.69",Debit Card,October,10,2026,73.02%,,,,
13007,5/27/2025,1263.00,Customer 443,Hyderabad,Telangana,209.00,Monitor,Electronics,2.00,"$40,400.00 ",2000.00%,"$64,640.00","$55,361.64","$9,278.36",Cash,May,5,2025,85.65%,,,,
13008,3/29/2025,1069.00,Customer 174,Delhi,Delhi,234.00,Monitor,Electronics,1.00,"$5,585.00 ",1000.00%,"$5,026.50","$3,027.95","$1,998.55",Debit Card,March,3,2025,60.24%,,,,
13009,10/3/2026,1406.00,Customer 464,Delhi,Delhi,281.00,Monitor,Electronics,1.00,"$12,604.00 ",0.00%,"$12,604.00","$9,846.07","$2,757.93",Cash,October,10,2026,78.12%,,,,
13010,12/27/2025,1465.00,Customer 277,Mumbai,Maharashtra,224.00,Pen,Office,6.00,"$41,380.00 ",0.00%,"$248,280.00","$173,966.98","$74,313.02",Credit Card,December,12,2025,70.07%,,,,
13011,7/9/2025,1223.00,Customer 68,Bengaluru,Karnataka,270.00,Laptop,Electronics,4.00,"$21,435.00 ",500.00%,"$81,453.00","$59,255.02","$22,197.98",Cash,July,7,2025,72.75%,,,,
13012,2/17/2026,1171.00,Customer 381,Chennai,Tamil Nadu,255.00,Pen,Office,7.00,"$17,976.00 ",0.00%,"$125,832.00","$84,451.79","$41,380.21",Credit Card,February,2,2026,67.11%,,,,
13013,9/24/2026,1361.00,Customer 108,Delhi,Delhi,299.00,Monitor,Electronics,4.00,"$37,748.00 ",1500.00%,"$128,343.20","$83,420.84","$44,922.36",UPI,September,9,2026,65.00%,,,,
13014,8/29/2025,1158.00,Customer 179,Chennai,Tamil Nadu,218.00,Mouse,Electronics,1.00,"$28,241.00 ",2000.00%,"$22,592.80","$14,916.95","$7,675.85",Credit Card,August,8,2025,66.03%,,,,
13015,4/10/2025,1489.00,Customer 205,Hyderabad,Telangana,207.00,Monitor,Electronics,2.00,"$15,971.00 ",1500.00%,"$27,150.70","$19,813.15","$7,337.55",Debit Card,April,4,2025,72.97%,,,,
13016,11/16/2025,1212.00,Customer 221,Bengaluru,Karnataka,292.00,Keyboard,Electronics,2.00,"$22,319.00 ",1500.00%,"$37,942.30","$28,724.61","$9,217.69",Cash,November,11,2025,75.71%,,,,
